text,sentiment
fokus rambu jalan sepe inya jajah cina rambu jalan pakai bahasa cina,0
presiden salah salah presiden mundur bapaaaak,1
hantu kak limah 2 amp munafik 2 hem,0
sis request kat nak 8 bodoh je bi hday natang nih sis happy buka tengok tegok iphone alaaaa sis maksud s8 iphone 8 my salah 8 je pergi tukar x minat apple iphone eeyewwww uniform resource locator,0
iya hakim garis tabayun beliau tipe ilmu nol minus harap islam ganggu umat adu domba pimpin beres,0
ustad bilang jancuk mata picek bilang,1
hutang belanja dewan wakil rakyat ri tuju anggar belanja negara dewan wakil rakyat ri kontrol efisien efektif boros rang korupsi bantu perintah baca rakyat indonesia pend pajak,0
repost jokower ahoker sapi onta curut khilafah kecoa anjing kampret pentol korek bumi datar otak micin balas cebong turun cebong iq ratus cebong kolam butek mewek adu emak takut amp cengeng ah bong,1
jejak bumerang indonesia hormat dunia presiden pamor indonesia negara segani dunia,0
model munafik main sara rakyat indonesia waras hasut pengaruh ganti presiden,1
anak buah mulut kayak harap rakyat percaya 2019,1
sih sipit,0
geblek juta,0
badan magrib ta,0
tai nyata akun tau gue blok,1
awwww sih koko badan kontol tantang ayo ah dicrotin kontol keras uuunncchh uniform resource locator,0
dear dik selamat ya capai moga dipe ahankan kasih kendor dik 2019 ganti presiden,1
mentalitas jamban pikir adat budaya elok amp kekok nak ubah buruk akar umbi alih zaman amp generasi,0
kampret kampret berani ml doang gue jolok jolok mata tai haha canda guys uniform resource locator,1
ah ulama karbitan omong bawa sejuk baca ajar hidup nabi biar tulalittttt,1
aktivis 98 hasil tumbang rezim orde kkn aktivis 98 zaman now tuju nya bubar partai adil sejahtera tumpang aktivis 98 reformis susup mental komunis,0
viralkan,0
3 segenap orang kristen bentuk keluarga allah diam tinggal roh nya efesus 2 19 22,0
jokowi komunis kapitalis uniform resource locator,1
jual kabur lapak tutup lemah belanja market place konsumen lindung klik tombol selesai bera i 2 was was kena tipu barang cacat undang undang lin,0
sipit mbak onih,0
celeng teriak teriak cebong tolol celeng dungu nih bukti n2019 ganti presiden yuk tuju bang ganti tolol cari kocak no ya bang rock,1
sepe i kerja komunis zaman o sepe i pura pura teman serang waspada mudah percaya,0
presiden i mmsp bahagia datuk seri r si sambut hadir perdana menteri dewan juru beli kuala kangsar,0
tau iya prabowo salah geng menteri juang rakyat semesta partai adil sejahtera anak tii berontak penghianat,1
bugis arab muhammadiyah ayah jawa darah cina nahdlatul ulama ulama muslim bayi,0
ajak negara oki buang islam lukman jalan damai timur,1
festival palang pintu 13 gelar budaya 2018 5 6 mei 2018 sabtu minggu 08 00 indonesia barat 22 00 indonesia barat tutup jalan jalan raya kemang jaka a selatan informasi telepon wa 0812 8007 9048,0
benda bodoh pergi beli makan kejap mati perang tau stasiun uniform resource locator,0
calon presiden ri 1 nih pintar pro orang otoriter,0
guntur romli al qur an budaya sejarah,0
waspada izin tambang jelang pilih kepala daerah,0
naluri banci nya hilang ya kawin uniform resource locator,0
otak dungu ya,1
sih negara bikin legislasi ya mental mahkamah jalan hukum larang ngewe resmi catet bikin jalan,0
komedian keren gue bolot hebat banget bikin dialog dialog sambung amp dada bingung lawan bicara digakbolotin jago tektoknya ya allah long life bolot,0
blok cina rusia syarat korban galau berat indonesia kerja hebat uniform resource locator,1
presiden ajak ulama sejuk suasana jelang pilih kepala daerah serentak,0
azan nih mulut jamban,1
hiruk pikuk pilih kepala daerah pilih presiden sejati seteru antek asing barat asing asing juang negara republik indonesia,0
lengser om dewan wakil rakyat kuasa rakyat berani kawal lengser,1
and rupa turun mix cina huhu,0
kerudung sih transgender makan busuk seram laku wajah sundal bolong zaman now,1
pro 2 to kampus pagi 10 30 11 30 indonesia barat bahas ekonomi chess competition ecc viii himpun mahasiswa ekonomi bangun himpun mahasiswa ekononmi bangun universitas tanjungpura kak reza k kak wiranti c kak andinia kak tino sila isipasi,0
tenggelam kunyuk penghianat hancur bangsa a uniform resource locator,1
rela munafik jumput nikmat dunia bela kuasa zalim,1
ya allah xl kampret koneksi,1
pakai licik akun palsu sebar membully akun palsu bunuh karakter orang salah partai komunis indonesia orang ateis anti allah agama jenderal nasution waspada komunis,1
mantap nih 1 1 1 jokowi cak imin 1 mobil jokowi cak imin 1 acara jokowi cak imin 1 pesawat join 2019 ber 1 indonesia jaya jokowi cak imin 2019 join indonesia,0
iya anjr bacot pengantin tendang gaun nya dayezsah,1
banget laku mantan berengsek olah olah laku jahat lupa jokowi mantan tau khianat tolak luka uniform resource locator,1
babi sial haaaa marah,0
era yogia undang undang md3 nya revisi undang undang md2 lembaga daerah dewan wakil rakyat daerah masuk ranah cengkeram pusat isi anggota dewan wakil rakyat daerah masuk pilih nasional daerah b,0
selamat buka puasa jalan hongkong jumat tunjang raya tai 2d top 80319 cat kuat 88833999 macau 93 83 98 selamat racik sesuai ai mu jp minat bom 2d 3d enam garis inbox bos percaya percaya,0
tsamara kagum diktator soekarno,1
alien biru lahir buah kota mewah ayah bunda laku world tour sangka bunda lahir alien kuku palsu lahir tanggal 10 mei 2000 pagi buta berat 2 4 kil,0
usir duta myanmar kumpul orang buddha indonesia lapang buka adakan orasi uniform resource locator,1
sinting uniform resource locator,0
pers cerdas bangsa lgbt virus bahaya islam virus bahaya,1
wakil presiden susilo bambang yudhoyono orang saudagar lumayan sukses,0
suka nakal sih pojok,0
siang rapat batas pimpin presiden publikasi asi games 2018 media lokal internasional kerja sukses event gengsi mohon doa dukung rakyat indonesia,0
5 kerja abang,0
ya lompat 2019 ganti presiden,1
03 detikspo presiden jokowi sorot minim promosi asi games,0
bajing inter tim top hebat lazio sampah,1
sok imut najis,1
damar rogoh kantung celana cari ponsel warna hitam deteksi n24c pondok cina sial ncukup sekolah,0
bupati luwu timur hem thorig husler buka rapat koordinasi forum waspada masyarakat gedung wanita simpurusiang malili rabu 11 04 2018 bupati himbau isipasi masyarakat jaga situasi aman tertib masyarakat jelang pilih kepala daerah serentak baca lengkap,0
kalah suha o prabowo lawan opini 1998 libat konspirasi global as cina sekutu dukung rencana csis elite katolik radikal konglomerat tionghoa jatuh suha o,0
ngentot pacar hotel ngentot anak gede sange toket gede abg bugil tante sepi memek becek tante bugil uniform resource locator,0
diktator jokowi jongos organisasi jagal manusia nu andal kampanye kiai tukang tipu,1
butuh dunia internasional ya kemarin ya teriak antek asing asing asong kopar kafir ya,1
temu rakyat 2019 ganti presiden,1
alot ifikat halal nya komponen mikro tengara sentuh babi alami dekomposisi molekular atomik cap haram najis alami proses dekomposisi molekular ramai nih,0
lepas bom surabaya aksi teroris susah,0
henti henti bayang 15 menit cocot nih ya gue orang not easy to talk suruh bercocot 15 menit gue bilang hem hem hem doang,0
monyet songong uniform resource locator,1
kayak fist travel abu tour gelap uang jamaah umrah leceh diam nini orang,0
potong tangan bajing pimpin munafik daerah munafik persa syariat cambuk orang pacar doang,1
warga badui selesai tradisi seba pendopo perintah kabupaten lebak be emu gubernur banten wahidin halim sabtu 21 4 seba baduy 2018,0
kader kader partai demokrasi indonesia juang nasional demokrat anti islam ulama,1
mbok ya batuk orang makan tutup congor,0
goblok selesai selesai nakal goblok uniform resource locator,0
melayu hilang whatsapp yahudi beli haha,0
jokowi mega calon presiden mundur bikin ai,1
rekrut gus nadir freemason kadung muka agama yahudi ya,0
sampaoli is sontoloyo pilih higuain icardi,1
mubazir kodrat 2019 ganti presiden,1
bolot,1
masyarakat pribumi san,0
gue gak tau man orang pijak kepala but when kepala orang puas hati bodoh,1
5 posisi seks video tante ngentot cinta kamar mandi tontong lengkap uniform resource locator,0
subhanallah gubernur presiden kayak presiden wali kota,0
calling for tenant paramabudaya 2018 telkom universitas selamat siang pasar budaya paramabudaya 2018 hadir yuk te arik pasar produk ribu cinta budaya banget langsung daftar daftar,0
suka bisu tancap kali acuh pandang,0
bank asing atur atur usaha perintah atur usaha milik saham utang bayar untung freepo,0
gue daftar sanata darma yoyakarta nes katolik,0
agus budek dengar,1
compile assignment sinting lengan baju,0
anjir lucu banget animasi dewa,0
sungguh rezim jokowi sadis kuasa soeha o puluh,1
mata picek eyeliner,1
kampret kecoak bikin ribut becus bani cingkrang,1
istimewa,0
pe andingan kroasia lawan rusia drama tegang 120 menit skor 2 2 dukung rusia komunis doa a menang tim nya kalah adu penalti 4 3 kroasia,0
cocok bajing,1
rezim anti islam semangat banget daftar calon pegawai negeri sipil abdi negara anti islam,1
rizal ramli malu cium kaki jokowi jabat menteri jokowi presiden pecat menteri,0
usir turun cina pe ahankan pribumi arab usir turun ya,1
bangsat pick maksudnyaaa oi jilat anjing,1
enak enak makan gaji buta uang rakyat modal mulut sampah ri malu,1
iya bangga banget pas labrak nature republic pamer geblek,1
iya burik wkwk,1
orang munafik bahaya buu moga allah lindung,0
tunggu buaya lobang ya,0
presiden publikasi asi games 2018,0
anies bincang salat jumat erdogan warganet gubernur presiden,0
nyata resmi ketua front bela islam adek armando 1 adek armando orang akademisi laku jahat amp kotor benci amp fitnah noda agama amp ulama,1
bikin kayak minder pot pipi tumpah berengsek tirus gue sodor pipi gue sih biar tau definisi tembem kamus gambar ide puji hati,1
hadeeeh sembunyi bangkai cium bau ku ah,0
asyik nih pesawat presiden,0
jurus orang gila kebut lalat aji tatar bayu jurus kunyuk lempar buah dewa tidur matahari aji rogoh sukma siul kapak naga api 212 kalah dewi siluman bukit tunggul wiro sableng sableng uniform resource locator,0
mentari pagi agama kristen pagi umat nasrani lagu lagu nasrani hadir,0
habis gelap terbit terang road to 2019 ganti presiden harika ini2018,1
bacot gaya otak timpang,1
aseeqqqq iya oppa oppa sipit,0
kasar sih cocot ki,1
golong 1a halina kawin robi rekan frustasi golong 2a beli mangga campur sirup barium radium gue lupa wkwk golong 3a intel golong 4a ceri sih gendut puber,0
cina usir zaman belanda tukang penghianat,1
oh iya geblek auto nyanyi,0
rakyat dukung komisi berantas korupsi ri usut tuntas anies sandi anggota dewan wakil rakyat amien rais kuasa elite politik libat korupsi,1
untung bantai warga ahmadiyah jokowi salah,1
agama kedok tipu kali polisi hasil tangkap pasang suami istri nilai tipu 5 000 jemaah bawa kabur uang rupiah 100 miliar sosok,0
ustad pasar senin om hitung hitung cerah jual bawang putih cina halal,0
bajing rampok negara,1
oh cinta dukung presiden nya permadani ali sera cebong kampreter cantik x8,1
mbah saleh ketua dewan wakil rakyat budaya identik pe unjuk seni jaka a ketua dewan wakil rakyat bambang soesatyo bambang soesatyo perintah,0
bicara kayak orang berak,1
a ikelnya isi an 2019 ganti presiden,1
aher istri iya om om indonesia lawyers club kemarin ganti presiden oh mardani iya istri ketua partai adil sejahtera presiden partai adil sejahtera istri si,0
nih partai demokrasi indonesia juang nasional demokrat bicara ganyang partai komunis indonesia memble,1
ajar slow living organik and vegan gaya hidup urban farming life manajemen prancis bikin sadar indonesia budaya utama budaya terima balance syukur mas,0
universitas titip mata mata rezim awas giat mahasiswa aneh rezim,0
bantah photo bukti komunikasi sambung 2 pimpin,0
teriak anti asing asing fadli zon be sayang donald trump fadli zon mental munafik,1
1 mata gue sipit kayak orang korea wkwk n2 keluarga n3 my suara n4 badan gue bilang ideal v n5 army i love my everything my life my bts x9,0
wkwk rejim rakyat,0
bagus p o rumah pakai bahasa indonesia bagus bagus pondok indah bintaro jaya kota wisata pakai bahas asing residen desa hill hhhhh hancur harga bahasa,0
anies sandi haha ter bongkar wajah asli saracen,1
haha main media sosial dungu dasar kecebong,1
nih ya baca tai spam kado uniform resource locator,1
mundur sanggup makmur rakyat,1
selamat natal hehe dasar sih admin bolot,1
innalillahi ilaihi rojiun keluarga nahdlatul ulama duka cita wafat kiai kholilurrahman ra lilur cicit syaikhona kholil bangkal moga allah rahmat ra lilur sisi nya amin,0
aneh ya orang orang geblek habib rizieq shihab berani komentar anggap guru berani ya gendeng tolong deh habib rizieq dukung hina guru dasar fira,1
memek gatal ngentot pakai kontol keker,0
kuat hadap bacot sumpah kuat,0
ungsi asing ungsi asing dodol,1
mending bubar bikin lembaga anti korupsi paradigma bebas,1
13 pakat karakteristik pribadi cermat kondisi faktual internal susilo bambang yudhoyono susilo bambang yudhoyono taipan a limpah kayak,1
al fatihah,0
butuh memek hubung rupiah haneul,0
najis mahal mahal sih,0
for me kucing cacat nih is the precious gift event sempurna but they r cute in their own way comel kucing xb,0
mantap mahmud kontol gue muncrat kapok ya tante bo uniform resource locator,0
kunyuk tindak perintah jokowi lemah,1
sherlock holmes idiot geraham bel bodoh detektif temu telepon orang temu jenius ya,0
lelah amin doa lelah cacat ibadah moga dunia surga nya,0
tuan guru bajang presiden nusantara for indonesia for rakyat,0
istilah kopar lapor partai komunis indonesia asing asing pria no pria sejati negara republik indonesia,0
menteri suha o homo,1
malu presiden korup era soeha o susilo bambang yudhoyono,1
tunggu hoshi sipit tunggu woozi mingyu,0
angkara komunis mustahil mahathir pm nih,0
jokowi tunggu 2019 2017 lengser konstitusi hehe,1
tuan guru bajang dukung jokowi 2 periode kaum bani micin kaum bumi datar kejang kejang nih,1
prabowo mimpi ri 1 mustahil mimpi siang bolong mas piyu sakit mimpi nya,1
halo selamat siang tinggal putar minyak produk jalan kunti street minyak,0
ubah total anti asing asing cinta asing asing,0
iya harga saudara pilih orang ateis tipe orang hak lurus mata orang beda be,0
jaman susilo bambang yudhoyono korupsi proyek mangkrak penak mbah,1
fokus kang menang pasang asyik amp gubernur jabar abai asyik menang aher indonesia,0
ahok paham pb nya bahan serang p jokowi kelompok bani togel 212 kang surat pemberitahuan remisi napi 1 teroris koruptor narkoba kang p ahok bebas murni,1
presiden kampung sambut riah tukul kampung sambut riah gede sambut rakyat bangga rakyat indah budaya gede ganti presiden,1
komisi berantas korupsi mimpi berantas korupsi orang sangka koruptor,1
guru desa sei kanan deklarasi anti hoaks amp pilih kepala daerah 2018 damai,0
nya kaya indonesia serah asing,0
prank level tai anjing uniform resource locator,0
rohingya muslim rescued at sea off sumatra indonesia ekspat,0
bangkai mas,0
pasang calon bagus 2 pasang calon cenderung konflik akar rumput buka sadar pt 20 susilo bambang yudhoyono kuasa pojok koalisi dukung jokowi bra i mata kakak,0
jual badan usaha milik negara migas energi beli freepo bang jual cebong cebong indonesia pintar pintar lucu lucu,1
gaji nya 3 juta prabowo presiden 6 juta pikir maju kayak sekolah kerja giat salah jokowi kayak ustad provokator,1
